"plot_ID" "species_1" "species_2" "species_3" "heigth_A" "heigth_B" "heigth_C" "heigth_D" "PAR_sup" "PAR_inf" "treatment" "date" "PAR_start" "PAR_end" "first_flower" "pheno_sp1" "pheno_sp2" "pheno_sp3" "season" "mean_height" "PAR_diff"
"683" 42 "Be" "Hl" "Pt" 59 0 33 56.5 190 152 "control" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 37.125 38
"684" 42 "Be" "Hl" "Pt" 57 63 52 62 190 10 "nitrogen" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 58.5 180
"685" 43 "Lp" "Cb" "Dc" 15.5 19.5 0 16.5 190 18.6 "control" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 12.875 171.4
"686" 43 "Lp" "Cb" "Dc" 16.5 0 4 21.5 190 8.3 "nitrogen" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 10.5 181.7
"687" 44 "Lp" "Cb" "Ra" 15 22.5 16 15 190 90 "control" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 17.125 100
"688" 44 "Lp" "Cb" "Ra" 53 49 59.5 37.5 190 1 "nitrogen" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 49.75 189
"689" 45 "Fr" "Hl" "Sp" 21 30 52 47.5 190 25 "control" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 37.625 165
"690" 45 "Fr" "Hl" "Sp" 49 49.5 40.5 57 190 3.3 "nitrogen" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 49 186.7
"691" 46 "Be" "Lp" "Dc" 26 25 0 43 190 43 "control" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 23.5 147
"692" 46 "Be" "Lp" "Dc" 47 58 46.5 54 190 1.8 "nitrogen" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 51.375 188.2
"693" 47 "Fr" "Lp" "Pt" 36.5 44 38 0 190 25 "control" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 29.625 165
"694" 47 "Fr" "Lp" "Pt" 34 29 31 62.5 190 3.2 "nitrogen" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 39.125 186.8
"695" 48 "Pg" "Ra" "Pm" 18 15 20.5 30 190 8 "control" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 20.875 182
"696" 48 "Pg" "Ra" "Pm" 42.5 47 75 53 190 0.6 "nitrogen" 2020-06-04 "12h00" "13h00" NA NA NA NA "spring_2022" 54.375 189.4
"697" 49 "Pg" NA NA 4 0 5 3 197 197 "control" 2020-06-04 "12h00" "13h00" 1 NA NA NA "spring_2022" 3 0
"698" 49 "Pg" NA NA 16 15.5 13.5 20 197 11.2 "nitrogen" 2020-06-04 "12h00" "13h00" 1 NA NA NA "spring_2022" 16.25 185.8
"699" 50 "Sp" NA NA 4 3 3 2 197 197 "control" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 3 0
"700" 50 "Sp" NA NA 15.5 15 14.5 13.5 197 15.1 "nitrogen" 2020-06-04 "12h00" "13h00" 1 NA NA NA "spring_2022" 14.625 181.9
"701" 51 "Cb" NA NA 7.5 0 0 4.5 197 181 "control" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 3 16
"702" 51 "Cb" NA NA 17.5 17.5 20 19 197 8.7 "nitrogen" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 18.5 188.3
"703" 52 "Dc" NA NA 0 0 13.5 0 197 28 "control" 2020-06-04 "12h00" "13h00" 1 NA NA NA "spring_2022" 3.375 169
"704" 52 "Dc" NA NA 0 0 9 0 197 65 "nitrogen" 2020-06-04 "12h00" "13h00" 1 NA NA NA "spring_2022" 2.25 132
"705" 53 "Fr" NA NA 36.5 0 39.5 37 197 70 "control" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 28.25 127
"706" 53 "Fr" NA NA 43.5 0 53 49 197 16.2 "nitrogen" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 36.375 180.8
"707" 54 "Hl" NA NA 0 48.5 0 16 197 80 "control" 2020-06-04 "12h00" "13h00" 1 NA NA NA "spring_2022" 16.125 117
"708" 54 "Hl" NA NA 0 0 62.5 0 197 7.4 "nitrogen" 2020-06-04 "12h00" "13h00" 1 NA NA NA "spring_2022" 15.625 189.6
"709" 55 "Lp" NA NA 18.5 0 0 14 197 130 "control" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 8.125 67
"710" 55 "Lp" NA NA 24.5 19 29 36 197 24 "nitrogen" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 27.125 173
"711" 56 "Pm" NA NA 8 2.5 0 5.5 194 194 "control" 2020-06-04 "12h00" "13h00" 1 NA NA NA "spring_2022" 4 0
"712" 56 "Pm" NA NA 15.5 13 16 14 194 7.7 "nitrogen" 2020-06-04 "12h00" "13h00" 1 NA NA NA "spring_2022" 14.625 186.3
"713" 57 "Pt" NA NA 6 8 0 8.5 194 92 "control" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 5.625 102
"714" 57 "Pt" NA NA 28 34.5 33.5 0 194 16.4 "nitrogen" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 24 177.6
"715" 58 "Be" NA NA 23 0 18.5 24 194 98 "control" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 16.375 96
"716" 58 "Be" NA NA 35 39 0 34.5 194 7.3 "nitrogen" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 27.125 186.7
"717" 59 "Ra" NA NA 19 15 21.5 22.5 194 8.8 "control" 2020-06-04 "12h00" "13h00" 1 NA NA NA "spring_2022" 19.5 185.2
"718" 59 "Ra" NA NA 25 27.5 28.5 3 194 1.9 "nitrogen" 2020-06-04 "12h00" "13h00" 1 NA NA NA "spring_2022" 21 192.1
"719" 60 "To" NA NA 15 0 0 19 194 1.9 "control" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 8.5 192.1
"720" 60 "To" NA NA 30.5 0 28 0 194 8.2 "nitrogen" 2020-06-04 "12h00" "13h00" 0 NA NA NA "spring_2022" 14.625 185.8
"721" 1 "To" "Dc" "Ra" 11.5 12 13 0 240 54 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 9.125 186
"722" 1 "To" "Dc" "Ra" 11 16 13 4 240 28 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 11 212
"723" 2 "Cb" "Dc" "Pg" 4.5 8 3.5 7 240 220 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 5.75 20
"724" 2 "Cb" "Dc" "Pg" 7 4.5 8 6.5 240 65 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 6.5 175
"725" 3 "Fr" "Hl" "Ra" 5 4.5 0 12.5 240 285 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 5.5 -45
"726" 3 "Fr" "Hl" "Ra" 15.5 0 0 12 240 140 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 6.875 100
"727" 4 "Lp" "Pt" "Dc" 12 12.5 15 15.5 240 137 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 13.75 103
"728" 4 "Lp" "Pt" "Dc" 11 13 15 13.5 240 74 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 13.125 166
"729" 5 "Be" "Hl" "Dc" 7 12.5 0 22 240 134 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 10.375 106
"730" 5 "Be" "Hl" "Dc" 16 9 20.5 26 240 116 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 17.875 124
"731" 6 "Fr" "To" "Ra" 13 15 10 10 224 175 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 12 49
"732" 6 "Fr" "To" "Ra" 15.5 16 11.5 22 224 42 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 16.25 182
"733" 7 "Lp" "Cb" "Sp" 10 15 8 14 90 56 "control" 2020-06-29 "11h00" "12h00" NA 0 1 "0" "summer_2022" 11.75 34
"734" 7 "Lp" "Cb" "Sp" 12 18.5 15 7 90 47 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 1 "0" "summer_2022" 13.125 43
"735" 8 "Pt" "Dc" "Sp" 5 6 0 7 80 60 "control" 2020-06-29 "11h00" "12h00" NA 0 1 "0" "summer_2022" 4.5 20
"736" 8 "Pt" "Dc" "Sp" 8.5 7.5 0 12 80 50 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 1 "0" "summer_2022" 7 30
"737" 9 "Fr" "Pt" "Pm" 7.5 4.5 16 13.5 80 56 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 10.375 24
"738" 9 "Fr" "Pt" "Pm" 10 15.5 18 13.5 80 52 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 14.25 28
"739" 10 "Be" "To" "Dc" 19.5 16 10 17 80 19.5 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 15.625 60.5
"740" 10 "Be" "To" "Dc" 16.5 13.5 17.5 20.5 80 18.5 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 17 61.5
"741" 11 "Pt" "Cb" "Sp" 5.5 0 7 12.5 73 38 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 6.25 35
"742" 11 "Pt" "Cb" "Sp" 18 8 16 0 73 34 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 1 "0" "summer_2022" 10.5 39
"743" 12 "Be" "Fr" "Dc" 19 21 18.5 3.5 73 25 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 15.5 48
"744" 12 "Be" "Fr" "Dc" 17 18 19 0 73 18 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 13.5 55
"745" 13 "Be" "Hl" "To" 11.5 18.5 0 21 73 27 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 12.75 46
"746" 13 "Be" "Hl" "To" 0 0 19 23 73 34 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 10.5 39
"747" 14 "Sp" "Ra" "Pm" 0 4 0 6 88 70 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 2.5 18
"748" 14 "Sp" "Ra" "Pm" 6.5 0 15.5 13 88 42 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 8.75 46
"749" 15 "Be" "Pg" "Ra" 11.5 8 11.5 13.5 81 48 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 11.125 33
"750" 15 "Be" "Pg" "Ra" 9 11 22 5 81 42 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 11.75 39
"751" 16 "Be" "Pt" "Pm" 14.5 14.5 6.5 11.5 81 45 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 11.75 36
"752" 16 "Be" "Pt" "Pm" 5 15 13.5 12.5 81 40 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 11.5 41
"753" 17 "Be" "Pt" "To" 10 0 6 0 81 47 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 4 34
"754" 17 "Be" "Pt" "To" 12 11 12 11 81 32 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 11.5 49
"755" 18 "Be" "Cb" "Ra" 4 5 13 11 74 44 "control" 2020-06-29 "11h00" "12h00" NA 0 1 "0" "summer_2022" 8.25 30
"756" 18 "Be" "Cb" "Ra" 7 8 9.5 12.5 74 54 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 9.25 20
"757" 19 "Cb" "To" "Ra" 11.5 10 4.5 0 74 54 "control" 2020-06-29 "11h00" "12h00" NA 1 0 "0" "summer_2022" 6.5 20
"758" 19 "Cb" "To" "Ra" 12.5 10 0 2 74 28 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 6.125 46
"759" 20 "Pt" "Dc" "Pg" 2 5 0 0 74 33 "control" 2020-06-29 "11h00" "12h00" NA 0 1 "0" "summer_2022" 1.75 41
"760" 20 "Pt" "Dc" "Pg" 10 8.5 6 9 74 23 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 8.375 51
"761" 21 "Pt" "Cb" "Ra" 8.5 6.5 5 10 74 35 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 7.5 39
"762" 21 "Pt" "Cb" "Ra" 12.5 3 0 0 74 48 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 3.875 26
"763" 22 "Cb" "To" "Pm" 4.5 2.5 0 0 74 45 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 1.75 29
"764" 22 "Cb" "To" "Pm" 7.5 3 6 0 74 34 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 4.125 40
"765" 23 "Lp" "To" "Ra" 13.5 15.5 11 7.5 74 54 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 11.875 20
"766" 23 "Lp" "To" "Ra" 11.5 14.5 15 13.5 74 38 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 13.625 36
"767" 24 "Be" "Pt" "Pg" 5 18 5.5 12.5 63 38 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 10.25 25
"768" 24 "Be" "Pt" "Pg" 0 16 18.5 13 63 31 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 11.875 32
"769" 25 "Be" "Ra" "Pm" 10.5 0 0 13 63 45 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 5.875 18
"770" 25 "Be" "Ra" "Pm" 19 22.5 21 20 63 45 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 20.625 18
"771" 26 "Fr" "Hl" "To" 12 27.5 18.5 21.5 63 48 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 19.875 15
"772" 26 "Fr" "Hl" "To" 12 11 9 0 63 46 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 8 17
"773" 27 "Hl" "Sp" "Pg" 10 10 6 8.5 63 38 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 8.625 25
"774" 27 "Hl" "Sp" "Pg" 6 6.5 6 5 63 35 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 5.875 28
"775" 28 "Fr" "Hl" "Dc" 15.5 0 9 10 63 37 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 8.625 26
"776" 28 "Fr" "Hl" "Dc" 14 16 17 10.5 63 22 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 14.375 41
"777" 29 "Hl" "Lp" "Ra" 13.5 8 9 7 63 36 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 9.375 27
"778" 29 "Hl" "Lp" "Ra" 12 15 18 13 63 2.9 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 14.5 60.1
"779" 30 "Fr" "Ra" "Pm" 9 7.5 7 9.5 155 100 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "1)" "summer_2022" 8.25 55
"780" 30 "Fr" "Ra" "Pm" 12 11.5 12.5 7 155 14.5 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 10.75 140.5
"781" 31 "Pt" "Pg" "Ra" 5 8.5 6 4 180 27 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 5.875 153
"782" 31 "Pt" "Pg" "Ra" 18 10.5 11.5 0 180 23 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 10 157
"783" 32 "Be" "Pt" "Sp" 3 9.5 12.5 7 202 184 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 8 18
"784" 32 "Be" "Pt" "Sp" 17 6.5 4.5 6.5 202 113 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 8.625 89
"785" 33 "Be" "Sp" "Ra" 4 0 4.5 6 202 158 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 3.625 44
"786" 33 "Be" "Sp" "Ra" 19 15 16 4 202 61 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 13.5 141
"787" 34 "Fr" "Pt" "Sp" 7 13.5 9.5 7 202 182 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 9.25 20
"788" 34 "Fr" "Pt" "Sp" 5 6.5 7.5 16 202 175 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 8.75 27
"789" 35 "Hl" "Pt" "Ra" 6 17.5 16.5 13 138 18 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 13.25 120
"790" 35 "Hl" "Pt" "Ra" 11 13 14.5 10.5 138 32 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 12.25 106
"791" 36 "Fr" "To" "Dc" 0 7.5 9 21 196 123 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 9.375 73
"792" 36 "Fr" "To" "Dc" 0 6.5 10.5 19 196 110 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 9 86
"793" 37 "Lp" "Cb" "Pg" 10 0 0 6 196 80 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 4 116
"794" 37 "Lp" "Cb" "Pg" 6 0 13 0 196 50 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 4.75 146
"795" 38 "Hl" "Pg" "Pm" 0 7.5 10 5 196 187 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 5.625 9
"796" 38 "Hl" "Pg" "Pm" 0 5.5 0 6 196 189 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 2.875 7
"797" 39 "Be" "Fr" "To" 12 0 20 14.5 193 29 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 11.625 164
"798" 39 "Be" "Fr" "To" 5 17.5 17.5 12 193 124 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 13 69
"799" 40 "Cb" "Ra" "Pm" 8.5 8.5 6 9.5 193 43 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 8.125 150
"800" 40 "Cb" "Ra" "Pm" 4.5 6 6 16 193 72 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 8.125 121
"801" 41 "Fr" "Pt" "Cb" 0 0 11.5 8 195 164 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 4.875 31
"802" 41 "Fr" "Pt" "Cb" 0 6.5 19.5 16.5 195 46 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 10.625 149
"803" 42 "Be" "Hl" "Pt" 13 20 14.5 14.5 195 140 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 15.5 55
"804" 42 "Be" "Hl" "Pt" 18 0 0 9.5 195 46 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 6.875 149
"805" 43 "Lp" "Cb" "Dc" 13 3.5 0 8.5 188 123 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 6.25 65
"806" 43 "Lp" "Cb" "Dc" 12 0 0 10.5 188 134 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 5.625 54
"807" 44 "Lp" "Cb" "Ra" 13 15 12.5 19.5 188 124 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 15 64
"808" 44 "Lp" "Cb" "Ra" 15.5 10.5 13 9 188 68 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 12 120
"809" 45 "Fr" "Hl" "Sp" 8 13 10 11.5 188 104 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 10.625 84
"810" 45 "Fr" "Hl" "Sp" 12.5 13.5 7 17.5 188 56 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 12.625 132
"811" 46 "Be" "Lp" "Dc" 8.5 4.5 7.5 12 188 146 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 8.125 42
"812" 46 "Be" "Lp" "Dc" 13 18 0 15.5 188 55 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "1" "summer_2022" 11.625 133
"813" 47 "Fr" "Lp" "Pt" 17 10 18 9 188 123 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 13.5 65
"814" 47 "Fr" "Lp" "Pt" 20 4.5 14 14 188 147 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 13.125 41
"815" 48 "Pg" "Ra" "Pm" 6 8.5 8 18 188 105 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 10.125 83
"816" 48 "Pg" "Ra" "Pm" 5.5 9.5 7 13 188 11.5 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 8.75 176.5
"817" 49 "Pg" NA NA 2 0 2 3 240 240 "control" 2020-06-29 "11h00" "12h00" NA 1 0 "0" "summer_2022" 1.75 0
"818" 49 "Pg" NA NA 5.5 8 4 6 240 230 "nitrogen" 2020-06-29 "11h00" "12h00" NA 1 0 "0" "summer_2022" 5.875 10
"819" 50 "Sp" NA NA 3.5 2 4 3.5 240 240 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 3.25 0
"820" 50 "Sp" NA NA 0 0 4.5 4.5 240 235 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 2.25 5
"821" 51 "Cb" NA NA 6.5 0 5.5 5.5 240 230 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 4.375 10
"822" 51 "Cb" NA NA 7 0 0 8.5 240 217 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 3.875 23
"823" 52 "Dc" NA NA 0 13.5 0 0 240 220 "control" 2020-06-29 "11h00" "12h00" NA 1 0 "0" "summer_2022" 3.375 20
"824" 52 "Dc" NA NA 0 0 0 0 240 230 "nitrogen" 2020-06-29 "11h00" "12h00" NA 1 0 "0" "summer_2022" 0 10
"825" 53 "Fr" NA NA 11.5 12 14 13 85 56 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 12.625 29
"826" 53 "Fr" NA NA 8.5 9 17 16 85 55 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 12.625 30
"827" 54 "Hl" NA NA 0 15 0 11 85 40 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 6.5 45
"828" 54 "Hl" NA NA 0 0 12.5 0 85 41 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 3.125 44
"829" 55 "Lp" NA NA 15.5 9.5 0 13 75 50 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 9.5 25
"830" 55 "Lp" NA NA 15.5 15 16 18.5 75 42 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 16.25 33
"831" 56 "Pm" NA NA 0 3.5 2.5 5 75 61 "control" 2020-06-29 "11h00" "12h00" NA 1 0 "0" "summer_2022" 2.75 14
"832" 56 "Pm" NA NA 3.5 4.5 4 0 75 65 "nitrogen" 2020-06-29 "11h00" "12h00" NA 1 0 "0" "summer_2022" 3 10
"833" 57 "Pt" NA NA 0 4.5 0 8 75 75 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 3.125 0
"834" 57 "Pt" NA NA 5.5 9.5 8.5 3 75 75 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 6.625 0
"835" 58 "Be" NA NA 9 9.5 10 14.5 75 48 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 10.75 27
"836" 58 "Be" NA NA 0 16 12 16 75 42 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 11 33
"837" 59 "Ra" NA NA 14 10 14 13.5 75 8.2 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 12.875 66.8
"838" 59 "Ra" NA NA 10 11 0 13.5 75 18.2 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 8.625 56.8
"839" 60 "To" NA NA 0 14.5 12.5 8.5 75 23 "control" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 8.875 52
"840" 60 "To" NA NA 9.5 0 13.5 0 75 22 "nitrogen" 2020-06-29 "11h00" "12h00" NA 0 0 "0" "summer_2022" 5.75 53
"841" 1 "To" "Dc" "Ra" 16.5 13.5 20 12.5 175 12.9 "control" 2020-07-09 "11h00" "12h00" NA 0 0 "0" "summer_2022" 15.625 162.1
"842" 1 "To" "Dc" "Ra" 13 20.5 15 19 175 4.3 "nitrogen" 2020-07-09 "11h00" "12h00" NA 0 0 "0" "summer_2022" 16.875 170.7
